dataset\0481.jpg,БОГОМАТЕРЬ ВЛАДИМИРСКАЯ,XVII в.,Дерево,Эмаль,Позолота,Темпера,False,True
dataset\0482.jpg,АПОСТОЛ ПАВЕЛ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0483.jpg,БОГОМАТЕРЬ ВСЕХ СКОРБЯЩИХ РАДОСТЬ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0484.jpg,БОГОМАТЕРЬ ЗНАМЕНИЕ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0485.jpg,БОГОМАТЕРЬ ГОРА НЕРУКОСЕЧНАЯ (МОЛЧЕНСКАЯ),XVII в.,Дерево,None,None,Темпера,False,True
dataset\0486.jpg,БОГОМАТЕРЬ ОДИГИТРИЯ СМОЛЕНСКАЯ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0487.jpg,БОГОМАТЕРЬ С МЛАДЕНЦЕМ НА ПРЕСТОЛЕ. ВХОД ГОСПОДЕНЬ В ИЕРУСАЛИМ. РАСПЯТИЕ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0488.jpg,СПАС ЭММАНУИЛ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0489.jpg,ВОСКРЕШЕНИЕ ЛАЗАРЯ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0490.jpg,ВОСКРЕСЕНИЕ ХРИСТОВО – СОШЕСТВИЕ ВО АД,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0491.jpg,ВХОД В ИЕРУСАЛИМ,XX в.,Дерево,None,None,Темпера,False,False
dataset\0492.jpg,ГЕОРГИЙ ВЕЛИКОМУЧЕНИК С ШЕСТНАДЦАТЬЮ КЛЕЙМАМИ ЖИТИЯ,XVI в.,Дерево,Левкас,None,Темпера,True,False
dataset\0493.jpg,ВХОД В ИЕРУСАЛИМ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0494.jpg,ГОСПОДЬ ВСЕДЕРЖИТЕЛЬ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0495.jpg,"ГОСПОДЬ ВСЕДЕРЖИТЕЛЬ, С АПОСТОЛАМИ ФОМОЙ И РОДИОНОМ И МУЧЕНИКАМИ СЕРГИЕМ И ВАКХОМ НА ПОЛЯХ",XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0496.jpg,ДВЕРЬ В ЖЕРТВЕННИК,XVI в.,Дерево,None,None,Темпера,False,False
dataset\0497.jpg,"ДЕВЯТЬ МУЧЕНИКОВ КИЗИЧЕСКИХ, ИСЦЕЛЕНИЕ БЕСНОВАТОГО, ВИДЕНИЕ СВЯТОГО СИСИНИЯ",XVIII–XIX в.,Дерево,None,None,Темпера,False,False
dataset\0498.jpg,ДЕИСУС. СОШЕСТВИЕ ВО АД. СВЯТАЯ ТРОИЦА,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0499.jpg,Богоматерь Смоленская,XVI в.,Серебро,None,Позолота,Темпера,False,False
dataset\0500.jpg,ЕВАНГЕЛИСТ МАРК,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0501.jpg,ЕВАНГЕЛИСТ МАРК,XV в.,Дерево,None,None,Темпера,False,False
dataset\0502.jpg,ЕДИНОРОДНЫЙ СЫНЕ,XIX в.,Дерево,None,None,Резьба,False,False
dataset\0503.jpg,ЕВАНГЕЛИСТ МАТФЕЙ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0504.jpg,ЕДИНОРОДНЫЙ СЫНЕ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0505.jpg,ЖЕНЫ-МИРОНОСИЦЫ У ГРОБА ГОСПОДНЯ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0506.jpg,"КУЗОВ С ИЗОБРАЖЕНИЕМ СВЯТОЙ ТРОИЦЫ (СОПРЕСТОЛИЯ), С ПРЕДСТОЯЩИМИ И ИЗБРАННЫМИ СВЯТЫМИ",XVII в.,Дерево,None,None,Темпера,False,False
dataset\0507.jpg,ПЛОДЫ СТРАДАНИЙ ХРИСТОВЫХ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0508.jpg,ПОКРОВ БОГОРОДИЦЫ,XVII в.,Дерево,None,None,,False,False
dataset\0509.jpg,ПОЛОЖЕНИЕ ВО ГРОБ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0510.jpg,ПРЕПОДОБНЫЙ АЛЕКСАНДР ОШЕВЕНСКИЙ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0511.jpg,ПРЕПОДОБНЫЙ МИХАИЛ КЛОПСКИЙ,XVI в.,Дерево,None,None,Темпера,False,False
dataset\0512.jpg,ПРИВЕДЕНИЕ К ПИЛАТУ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0513.jpg,"ПРОИСХОЖДЕНИЕ ЧЕСТНЫХ ДРЕВ КРЕСТА ГОСПОДНЯ, С МУЧЕНИКАМИ",XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0514.jpg,ПРОРОК ЕЛИСЕЙ. УСПЕНИЕ БОГОМАТЕРИ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0515.jpg,ПРОРОК ИЕРЕМИЯ. СВЯТАЯ ТРОИЦА,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0516.jpg,ПРОРОК ИЛИЯ. СРЕТЕНИЕ,XVI в.,Дерево,None,None,Темпера,False,False
dataset\0517.jpg,ПРОРОК ДАНИИЛ. РОЖДЕСТВО ХРИСТОВО,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0518.jpg,ПРОРОК ИОНА. ВОЗНЕСЕНИЕ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0519.jpg,ПРОРОК МОИСЕЙ. БЛАГОВЕЩЕНИЕ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0520.jpg,ПРОРОК НАУМ. ПОКРОВ БОГОМАТЕРИ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0521.jpg,СВЯТАЯ МАРИЯ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0522.jpg,СВЯТАЯ ТРОИЦА,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0523.jpg,СВЯТИТЕЛЬ ВАСИЛИЙ ВЕЛИКИЙ,XVI в.,Дерево,None,None,Темпера,False,False
dataset\0524.jpg,СВЯТИТЕЛЬ НИКОЛАЙ ЧУДОТВОРЕЦ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0525.jpg,СВЯТИТЕЛЬ НИКОЛАЙ ЧУДОТВОРЕЦ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0526.jpg,СВЯТОЙ ИОАНН ПРЕДТЕЧА,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0527.jpg,СВЯТОЙ ИОАНН ПРЕДТЕЧА,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0528.jpg,СВЯТОЙ ИОАНН ПРЕДТЕЧА,XIV в.,Дерево,None,None,Темпера,False,False
dataset\0529.jpg,СВЯТОЙ ИОАНН ПРЕДТЕЧА,XV в.,Дерево,None,None,Темпера,False,False
dataset\0530.jpg,СВЯТОЙ АЛЕКСИЙ ЧЕЛОВЕК БОЖИЙ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0531.jpg,СВЯТОЙ ИОАНН ПРЕДТЕЧА,XV в.,Дерево,None,None,Темпера,False,False
dataset\0532.jpg,СОШЕСТВИЕ СВЯТОГО ДУХА НА АПОСТОЛОВ,XIX в.,Дерево,None,None,Темпера,False,False
dataset\0533.jpg,СПАС ВСЕДЕРЖИТЕЛЬ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0534.jpg,УСПЕНИЕ БОГОМАТЕРИ,XVI в.,Дерево,None,None,Темпера,False,False
dataset\0535.jpg,ШЕСТВИЕ НА ГОЛГОФУ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0536.jpg,УТВЕРЖДЕНИЕ КРЕСТА,XV в.,Дерево,None,None,Темпера,False,False
dataset\0537.jpg,БЛАГОРАЗУМНЫЙ РАЗБОЙНИК,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0538.jpg,ВОЗВЕДЕНИЕ ИИСУСА ХРИСТА НА КРЕСТ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0539.jpg,"АНГЕЛ-ХРАНИТЕЛЬ, СО СВЯЩЕННОМУЧЕНИКОМ ВАСИЛИЕМ ХЕРСОНЕССКИМ, ПРЕПОДОБНЫМ ДОМЕТИАНОМ МЕЛЕТИНСКИМ И ПРЕПОДОБНОМУЧЕНИЦАМИ ЕВДОКИЕЙ И ПАРАСКЕВОЙ",XIX в.,Дерево,None,None,Темпера,False,False
dataset\0540.jpg,АПОСТОЛ АНДРЕЙ,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0541.jpg,АПОСТОЛ ФИЛИПП,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0542.jpg,АПОСТОЛ ФОМА,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0543.jpg,АПОСТОЛ ИАКОВ БРАТ ГОСПОДЕНЬ,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0544.jpg,АПОСТОЛ ИАКОВ ЗАВЕДЕЕВ,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0545.jpg,АПОСТОЛ МАТФЕЙ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0546.jpg,АПОСТОЛ ПАВЕЛ,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0547.jpg,АПОСТОЛ СИМОН,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0548.jpg,АПОСТОЛ ВАРФОЛОМЕЙ,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0549.jpg,"АПОСТОЛЬСКИЕ ПРОПОВЕДИ, С СОБОРОМ АПОСТОЛОВ ОТ СЕМИДЕСЯТИ",XIX в.,Дерево,None,None,Темпера,False,False
dataset\0550.jpg,АРХАНГЕЛ ГАВРИИЛ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0551.jpg,АРХАНГЕЛ ГАВРИИЛ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0552.jpg,АРХАНГЕЛ ГАВРИИЛ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0553.jpg,АРХАНГЕЛ МИХАИЛ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0554.jpg,АРХАНГЕЛ МИХАИЛ,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0555.jpg,"АРХАНГЕЛ МИХАИЛ, С ДЕЯНИЯМИ",XVI в.,Дерево,None,None,Темпера,True,False
dataset\0556.jpg,АРХАНГЕЛЫ МИХАИЛ И ГАВРИИЛ,XVI в.,Дерево,None,None,Темпера,False,False
dataset\0557.jpg,"АРХАНГЕЛЫ МИХАИЛ И ГАВРИИЛ, МУЧЕНИКИ ИОАНН ВОИН, МИНА, ГУРИЙ, САМОН И АВИВ, В МОЛЕНИИ ИКОНЕ БОГОМАТЕРИ ВЛАДИМИРСКОЙ",XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0558.jpg,БИЧЕВАНИЕ ХРИСТА,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0559.jpg,БЛАГОВЕРНЫЕ КНЯЗЬ МИХАИЛ И КНЯГИНЯ КСЕНИЯ ТВЕРСКИЕ,XVII в.,Дерево,None,Позолота,Темпера,False,True
dataset\0560.jpg,БЛАГОВЕРНЫЕ КНЯЗЬЯ ВЛАДИМИРСКИЕ И МУЧЕНИК АВРААМИЙ БОЛГАРСКИЙ В МОЛЕНИИ ИКОНЕ БОГОМАТЕРИ ВЛАДИМИРСКОЙ,XX в.,Дерево,None,None,Темпера,False,False
dataset\0561.jpg,"БЛАГОВЕРНЫЕ КНЯЗЬЯ ЯРОСЛАВСКИЕ, С ИКОНОЙ БОГОМАТЕРИ ТОЛГСКОЙ",XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0562.jpg,БЛАГОВЕРНЫЙ КНЯЗЬ АЛЕКСАНДР НЕВСКИЙ,XIX в.,Дерево,None,None,Темпера,False,False
dataset\0563.jpg,БЛАГОВЕРНЫЙ КНЯЗЬ АЛЕКСАНДР НЕВСКИЙ И ВЕЛИКОМУЧЕНИЦА ЕКАТЕРИНА,XVIII в.,Дерево,None,None,Масло,False,False
dataset\0564.jpg,БЛАГОВЕЩЕНИЕ,XVI в.,Дерево,None,None,Темпера,False,False
dataset\0565.jpg,БЛАГОВЕЩЕНИЕ,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0566.jpg,БЛАГОВЕЩЕНИЕ БОГОРОДИЦЫ,XVIII–XIX в.,Дерево,None,None,Темпера,False,False
dataset\0567.jpg,БЛАГОВЕЩЕНИЕ БОГОРОДИЦЫ,XVIII в.,Дерево,None,Позолота,Темпера,False,True
dataset\0568.jpg,БЛАЖЕННЫ МИЛОСТИВЫЕ,XVIII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0569.jpg,БЛАЖЕННЫЕ ПРОКОПИЙ И ИОАНН УСТЮЖСКИЕ В МОЛЕНИИ ОБРАЗУ БЛАГОВЕЩЕНИЯ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0570.jpg,БОГОМАТЕРЬ,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0571.jpg,БОГОМАТЕРЬ АНДРОНИКОВА,XIX в.,Дерево,None,None,Темпера,False,False
dataset\0572.jpg,БОГОМАТЕРЬ БОГОЛЮБСКАЯ,XIX в.,Дерево,None,None,Темпера,False,False
dataset\0573.jpg,БОГОМАТЕРЬ БОГОЛЮБСКАЯ,XVIII в.,Дерево,None,Позолота,Темпера,False,True
dataset\0574.jpg,БОГОМАТЕРЬ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0575.jpg,БОГОМАТЕРЬ ИВЕРСКАЯ,XIX в.,Дерево,None,None,Темпера,False,True
dataset\0576.jpg,БОГОМАТЕРЬ ИВЕРСКАЯ,XVIII в.,Дерево,None,None,Темпера,False,True
dataset\0577.jpg,БОГОМАТЕРЬ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0578.jpg,БОГОМАТЕРЬ ИЗ СЦЕНЫ «БЛАГОВЕЩЕНИЕ»,XVI в.,Дерево,None,None,Темпера,False,False
dataset\0579.jpg,БОГОМАТЕРЬ КАЗАНСКАЯ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0580.jpg,БОГОМАТЕРЬ КАЗАНСКАЯ,XVII–XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0581.jpg,"БОГОМАТЕРЬ КОНЕВСКАЯ, В РАМЕ С ОБРАЗАМИ СВЯТИТЕЛЯ НИКОЛАЯ ЧУДОТВОРЦА И ПРЕПОДОБНОГО АРСЕНИЯ КОНЕВСКОГО",XIX в.,Дерево,None,None,Смешанная,False,False
dataset\0582.jpg,БОГОМАТЕРЬ НЕОПАЛИМАЯ КУПИНА,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0583.jpg,"БОГОМАТЕРЬ НЕОПАЛИМАЯ КУПИНА, С ПРАЗДНИКАМИ И ИЗБРАННЫМИ СВЯТЫМИ",XVIII в.,Дерево,None,None,Темпера,True,False
dataset\0584.jpg,БОГОМАТЕРЬ НЕОПАЛИМАЯ КУПИНА,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0585.jpg,БОГОМАТЕРЬ НЕОПАЛИМАЯ КУПИНА,XIX в.,Дерево,None,None,Темпера,False,False
dataset\0586.jpg,БОГОМАТЕРЬ НЕУВЯДАЕМЫЙ ЦВЕТ,XIX в.,Дерево,None,None,Темпера,False,False
dataset\0587.jpg,БОГОМАТЕРЬ ОДИГИТРИЯ,XVIII в.,Дерево,None,Позолота,Темпера,False,True
dataset\0588.jpg,БОГОМАТЕРЬ ОДИГИТРИЯ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0589.jpg,СВЯТИТЕЛЬ НИКОЛАЙ ЧУДОТВОРЕЦ,XV в.,Дерево,None,None,Темпера,False,False
dataset\0590.jpg,БОГОМАТЕРЬ ОДИГИТРИЯ СМОЛЕНСКАЯ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0591.jpg,БОГОМАТЕРЬ ОДИГИТРИЯ СМОЛЕНСКАЯ,XVI в.,Дерево,None,None,Темпера,False,False
dataset\0592.jpg,БОГОМАТЕРЬ ШУЙСКАЯ СМОЛЕНСКАЯ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0593.jpg,БОГОМАТЕРЬ СПОРУЧНИЦА ГРЕШНЫХ,XIX в.,Дерево,None,None,Темпера,False,False
dataset\0594.jpg,БОГОМАТЕРЬ ТИХВИНСКАЯ. ПОЛОЖЕНИЕ ПОЯСА БОГОРОДИЦЫ. СОБОР БОГОРОДИЦЫ В МИАСИНСКОЙ ОБИТЕЛИ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0595.jpg,"БОГОМАТЕРЬ ТИХВИНСКАЯ, СО СКАЗАНИЕМ ОБ ОБРАЗЕ",XVI в.,Дерево,None,None,Темпера,True,False
dataset\0596.jpg,БОГОМАТЕРЬ УМИЛЕНИЕ,XVI в.,Дерево,Левкас,None,Темпера,False,False
dataset\0597.jpg,БОГОМАТЕРЬ ВЛАДИМИРСКАЯ,XX в.,Дерево,Посеребренье,None,Масло,False,False
dataset\0598.jpg,БОГОМАТЕРЬ ВОПЛОЩЕНИЕ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0599.jpg,БОГОМАТЕРЬ ВЗЫГРАНИЕ МЛАДЕНЦА,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0600.jpg,БОГОМАТЕРЬ ЗНАМЕНИЕ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0601.jpg,БОГОЯВЛЕНИЕ ГОСПОДНЕ,XVIII–XIX в.,Дерево,None,None,Темпера,False,False
dataset\0602.jpg,БОЖЕСТВУ ПОКЛОНИМСЯ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0603.jpg,ЧЕТЫРЕХЧАСТНАЯ ИКОНА. СВЯТИТЕЛЬ НИКОЛАЙ ЧУДОТВОРЕЦ. АРХАНГЕЛ МИХАИЛ ВОЕВОДА. ОГНЕННОЕ ВОСХОЖДЕНИЕ ПРОРОКА ИЛИИ. ПРЕПОДОБНЫЕ ЗОСИМА И САВВАТИЙ СОЛОВЕЦКИЕ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0604.jpg,"ЧУДО ВЕЛИКОМУЧЕНИКА ГЕОРГИЯ О ЗМИЕ, С 12 КЛЕЙМАМИ ЖИТИЯ",XVII в.,Дерево,None,None,Темпера,True,False
dataset\0605.jpg,ДЕИСУС,XVIII–XIX в.,Дерево,None,None,Темпера,False,False
dataset\0606.jpg,ДОБРОЧАДИЕ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0607.jpg,ЕВАНГЕЛИСТ ИОАНН БОГОСЛОВ,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0608.jpg,ЕВАНГЕЛИСТ ЛУКА,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0609.jpg,ЕВАНГЕЛИСТ МАТФЕЙ,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0610.jpg,ГОСПОДЬ ВСЕДЕРЖИТЕЛЬ,XX в.,Дерево,None,None,Темпера,False,False
dataset\0611.jpg,ГОСПОДЬ ВСЕДЕРЖИТЕЛЬ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0612.jpg,ГОСПОДЬ ВСЕДЕРЖИТЕЛЬ НА ПРЕСТОЛЕ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0613.jpg,Господь Вседержитель,XIX в.,Дерево,Левкас,Позолота,Темпера,False,False
dataset\0614.jpg,"ГОСПОДЬ ВСЕДЕРЖИТЕЛЬ, С ПОКЛОНЕНИЕМ ЖЕРТВЕ И СВЯТЫМИ НА ПОЛЯХ",XIX в.,Дерево,None,None,Темпера,True,False
dataset\0615.jpg,ИОАНН ПРЕДТЕЧА,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0616.jpg,ИСЦЕЛЕНИЕ РАССЛАБЛЕННОГО,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0617.jpg,ИЗБРАННЫЕ СВЯТЫЕ,XVI в.,Дерево,None,None,Темпера,False,False
dataset\0618.jpg,"ИЗБРАННЫЕ СВЯТЫЕ, С ИКОНОЙ БОГОМАТЕРИ ЧЕНСТОХОВСКОЙ",XVIII–XIX в.,Дерево,None,None,Темпера,False,False
dataset\0619.jpg,"ИЗБРАННЫЕ СВЯТЫЕ, С КОРОНОВАНИЕМ БОГОМАТЕРИ",XIX в.,Дерево,Эмаль,Позолота,Масло,False,False
dataset\0620.jpg,"ИЗБРАННЫЕ СВЯТЫЕ, С ОБРАЗОМ СПАСА НЕРУКОТВОРНОГО",XIX в.,Дерево,None,None,Темпера,False,False
dataset\0621.jpg,КРЕСТОВОЗДВИЖЕНИЕ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0622.jpg,МИНЕЯ ГОДОВАЯ,XVIII–XIX в.,Дерево,None,None,Темпера,True,False
dataset\0623.jpg,МИНЕЯ НА АВГУСТ,XIX в.,Дерево,None,None,Темпера,True,False
dataset\0624.jpg,МОЛЕНИЕ ХРИСТА В ГЕФСИМАНСКОМ САДУ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0625.jpg,МУЧЕНИК ИОАНН ВОИН,XVIII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0626.jpg,МУЧЕНИК ИОАНН ВОИН,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0627.jpg,"МУЧЕНИК ИОАНН ВОИН, C ЖИТИЕМ",XVII в.,Дерево,None,None,Темпера,True,False
dataset\0628.jpg,"МУЧЕНИК ИОАНН ВОИН, СО СЦЕНАМИ ЖИТИЯ",XVIII в.,Дерево,None,None,Темпера,True,False
dataset\0629.jpg,"МУЧЕНИК МИНА КОТУАНСКИЙ, С ЖИТИЕМ",XVI в.,Дерево,None,None,Темпера,True,False
dataset\0630.jpg,МУЧЕНИК САВВА СТРАТИЛАТ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0631.jpg,МУЧЕНИК ВАСИЛИЙ МАНГАЗЕЙСКИЙ ЧУДОТВОРЕЦ,XVIII в.,Дерево,Посеребренье,Позолота,Темпера,False,False
dataset\0632.jpg,МУЧЕНИКИ И ЦЕЛИТЕЛИ КОСМА И ДАМИАН,XV в.,Дерево,None,None,Темпера,False,False
dataset\0633.jpg,НЕСЕНИЕ КРЕСТА,XVII–XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0634.jpg,О ТЕБЕ РАДУЕТСЯ,XVI–XVII в.,Дерево,None,None,Темпера,False,False
dataset\0635.jpg,ОБРАЗ ИКОНОСТАСА,XIX в.,Дерево,None,None,Темпера,False,False
dataset\0636.jpg,ОГНЕННОЕ ВОСХОЖДЕНИЕ ПРОРОКА ИЛИИ,XVI в.,Дерево,None,None,Темпера,False,False
dataset\0637.jpg,ПОКРОВ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0638.jpg,ПОКРОВ БОГОРОДИЦЫ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0639.jpg,ПРАОТЕЦ АДАМ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0640.jpg,ПРАОТЕЦ АВРААМ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0641.jpg,ПРАОТЕЦ ИОВ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0642.jpg,ПРАОТЕЦ СИФ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0643.jpg,ПРЕДАТЕЛЬСТВО ИУДЫ,XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0644.jpg,ПРЕОБРАЖЕНИЕ,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0645.jpg,ПРЕОБРАЖЕНИЕ ГОСПОДНЕ,XVIII–XIX в.,Дерево,None,None,Темпера,False,False
dataset\0646.jpg,ПРЕПОДОБНЫЕ ДИМИТРИЙ И ИГНАТИЙ ПРИЛУЦКИЕ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0647.jpg,"ПРЕПОДОБНЫЕ ПЕТР АФОНСКИЙ, ОНУФРИЙ ВЕЛИКИЙ И МАКАРИЙ ЕГИПЕТСКИЙ",XVI в.,Дерево,None,None,Темпера,False,False
dataset\0648.jpg,"ПРЕПОДОБНЫЕ СЕРГИЙ РАДОНЕЖСКИЙ, ЗОСИМА И САВВАТИЙ СОЛОВЕЦКИЕ, КИРИЛЛ БЕЛОЗЕРСКИЙ И КИРИЛЛ НОВОЕЗЕРСКИЙ",XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0649.jpg,ПРЕПОДОБНЫЕ ЗОСИМА И САВВАТИЙ СОЛОВЕЦКИЕ В МОЛЕНИИ ОБРАЗУ БОГОМАТЕРИ ЗНАМЕНИЕ,XVII в.,Дерево,None,Позолота,Темпера,False,True
dataset\0650.jpg,ПРЕПОДОБНЫЕ ЗОСИМА И САВВАТИЙ СОЛОВЕЦКИЕ В МОЛЕНИИ ОБРАЗУ БОГОМАТЕРИ ЗНАМЕНИЕ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0651.jpg,"ПРЕПОДОБНЫЕ ЗОСИМА, САВВАТИЙ И ГЕРМАН СОЛОВЕЦКИЕ И СВЯТИТЕЛЬ ФИЛИПП МОСКОВСКИЙ, С ИКОНОЙ БОГОМАТЕРИ ЗНАМЕНИЕ",XIX в.,Дерево,None,None,Темпера,False,False
dataset\0652.jpg,ПРЕПОДОБНЫЙ АЛЕКСАНДР СВИРСКИЙ,XVIII–XIX в.,Дерево,None,None,Темпера,False,False
dataset\0653.jpg,ПРЕПОДОБНЫЙ АЛЕКСИЙ ЧЕЛОВЕК БОЖИЙ,XIX в.,Дерево,None,None,Темпера,False,False
dataset\0654.jpg,"ПРЕПОДОБНЫЙ ДАНИИЛ СТОЛПНИК, СВЯТИТЕЛИ МОДЕСТ ИЕРУСАЛИМСКИЙ И ВЛАСИЙ СЕВАСТИЙСКИЙ, МУЧЕНИЦА АНАСТАСИЯ",XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0655.jpg,ПРЕПОДОБНЫЙ МАКАРИЙ КАЛЯЗИНСКИЙ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0656.jpg,"ПРЕПОДОБНЫЙ СЕРАФИМ САРОВСКИЙ, С ЖИТИЕМ И МУЧЕНИКАМИ ВИКТОРОМ И АГАФЬЕЙ НА ПОЛЯХ",XIX в.,Дерево,None,None,Смешанная,True,False
dataset\0657.jpg,ПРЕПОДОБНЫЙ СЕРГИЙ РАДОНЕЖСКИЙ,XVII в.,Дерево,None,None,Темпера,False,False
dataset\0658.jpg,"ПРЕПОДОБНЫЙ СЕРГИЙ РАДОНЕЖСКИЙ, С ЖИТИЕМ",XVII в.,Дерево,None,Позолота,Темпера,False,True
dataset\0659.jpg,ПРЕПОДОБНЫЙ СЕРГИЙ РАДОНЕЖСКИЙ,XVI в.,Дерево,None,None,Темпера,True,False
dataset\0660.jpg,ПРЕПОЛОВЕНИЕ,XVII в.,Дерево,None,Позолота,Темпера,False,False
dataset\0661.jpg,"ГОСПОДЬ ВСЕДЕРЖИТЕЛЬ, С АПОСТОЛАМИ ФОМОЙ И РОДИОНОМ И МУЧЕНИКАМИ СЕРГИЕМ И ВАКХОМ НА ПОЛЯХ",XVIII в.,Дерево,None,None,Темпера,False,False
dataset\0662.jpg,ПРОРОК ААРОН,XVIII в.,Дерево,None,None,Темпера,False,False
